date_time,Monican01 Buoy model,date_time,Monican02 Buoy model
2014-1-25 23:0,2.77999997139,2014-1-25 23:0,2.63999986649
2014-1-26 0:0,2.78999996185,2014-1-26 0:0,2.65999984741
2014-1-26 1:0,2.81999993324,2014-1-26 1:0,2.67999982834
2014-1-26 2:0,2.8599998951,2014-1-26 2:0,2.71000003815
2014-1-26 3:0,2.91999983788,2014-1-26 3:0,2.75999999046
2014-1-26 4:0,3.00999999046,2014-1-26 4:0,2.83999991417
2014-1-26 5:0,3.14999985695,2014-1-26 5:0,2.95000004768
2014-1-26 6:0,3.34999990463,2014-1-26 6:0,3.11999988556
2014-1-26 7:0,3.6099998951,2014-1-26 7:0,3.33999991417
2014-1-26 8:0,3.88999986649,2014-1-26 8:0,3.58999991417
2014-1-26 9:0,4.17000007629,2014-1-26 9:0,3.83999991417
2014-1-26 10:0,4.40000009537,2014-1-26 10:0,4.03999996185
2014-1-26 11:0,4.55999994278,2014-1-26 11:0,4.19000005722
2014-1-26 12:0,4.65000009537,2014-1-26 12:0,4.27999973297
2014-1-26 13:0,4.69999980927,2014-1-26 13:0,4.32999992371
2014-1-26 14:0,4.71999979019,2014-1-26 14:0,4.33999967575
2014-1-26 15:0,4.71000003815,2014-1-26 15:0,4.33999967575
2014-1-26 16:0,4.69999980927,2014-1-26 16:0,4.33999967575
2014-1-26 17:0,4.67999982834,2014-1-26 17:0,4.31999969482
2014-1-26 18:0,4.65999984741,2014-1-26 18:0,4.2999997139
2014-1-26 19:0,4.63000011444,2014-1-26 19:0,4.27999973297
2014-1-26 20:0,4.58999967575,2014-1-26 20:0,4.25
2014-1-26 21:0,4.5499997139,2014-1-26 21:0,4.21999979019
2014-1-26 22:0,4.5,2014-1-26 22:0,4.17000007629
2014-1-26 23:0,4.42999982834,2014-1-26 23:0,4.13000011444
2014-1-27 0:0,4.36000013351,2014-1-27 0:0,4.06999969482
2014-1-27 1:0,4.28999996185,2014-1-27 1:0,4.01999998093
2014-1-27 2:0,4.23000001907,2014-1-27 2:0,3.97000002861
2014-1-27 3:0,4.17999982834,2014-1-27 3:0,3.92999982834
2014-1-27 4:0,4.13999986649,2014-1-27 4:0,3.89999985695
2014-1-27 5:0,4.11999988556,2014-1-27 5:0,3.87999987602
2014-1-27 6:0,4.11999988556,2014-1-27 6:0,3.87999987602
2014-1-27 7:0,4.13999986649,2014-1-27 7:0,3.89999985695
2014-1-27 8:0,4.17999982834,2014-1-27 8:0,3.94999980927
2014-1-27 9:0,4.25999975204,2014-1-27 9:0,4.02999973297
2014-1-27 10:0,4.38000011444,2014-1-27 10:0,4.15999984741
2014-1-27 11:0,4.56999969482,2014-1-27 11:0,4.32999992371
2014-1-27 12:0,4.80999994278,2014-1-27 12:0,4.5499997139
2014-1-27 13:0,5.08999967575,2014-1-27 13:0,4.78999996185
2014-1-27 14:0,5.36999988556,2014-1-27 14:0,5.02999973297
2014-1-27 15:0,5.63999986649,2014-1-27 15:0,5.25999975204
2014-1-27 16:0,5.86999988556,2014-1-27 16:0,5.44999980927
2014-1-27 17:0,6.06999969482,2014-1-27 17:0,5.60999965668
2014-1-27 18:0,6.23000001907,2014-1-27 18:0,5.75
2014-1-27 19:0,6.35999965668,2014-1-27 19:0,5.85999965668
2014-1-27 20:0,6.46000003815,2014-1-27 20:0,5.94999980927
2014-1-27 21:0,6.53999996185,2014-1-27 21:0,6.02999973297
2014-1-27 22:0,6.60999965668,2014-1-27 22:0,6.07999992371
2014-1-27 23:0,6.65999984741,2014-1-27 23:0,6.1299996376
2014-1-28 0:0,6.71999979019,2014-1-28 0:0,6.17000007629
2014-1-28 1:0,6.77999973297,2014-1-28 1:0,6.21999979019
2014-1-28 2:0,6.85999965668,2014-1-28 2:0,6.27999973297
2014-1-28 3:0,6.96000003815,2014-1-28 3:0,6.34999990463
2014-1-28 4:0,7.07999992371,2014-1-28 4:0,6.42999982834
2014-1-28 5:0,7.21000003815,2014-1-28 5:0,6.50999975204
2014-1-28 6:0,7.32999992371,2014-1-28 6:0,6.58999967575
2014-1-28 7:0,7.42999982834,2014-1-28 7:0,6.64999961853
2014-1-28 8:0,7.5,2014-1-28 8:0,6.69000005722
2014-1-28 9:0,7.53999996185,2014-1-28 9:0,6.69999980927
2014-1-28 10:0,7.53999996185,2014-1-28 10:0,6.67999982834
2014-1-28 11:0,7.51999998093,2014-1-28 11:0,6.63999986649
2014-1-28 12:0,7.48000001907,2014-1-28 12:0,6.59999990463
2014-1-28 13:0,7.41999959946,2014-1-28 13:0,6.55999994278
2014-1-28 14:0,7.35999965668,2014-1-28 14:0,6.50999975204
2014-1-28 15:0,7.28999996185,2014-1-28 15:0,6.46000003815
2014-1-28 16:0,7.19999980927,2014-1-28 16:0,6.3799996376
2014-1-28 17:0,7.09999990463,2014-1-28 17:0,6.28999996185
2014-1-28 18:0,7.00999975204,2014-1-28 18:0,6.21999979019
2014-1-28 19:0,6.94999980927,2014-1-28 19:0,6.17999982834
2014-1-28 20:0,6.92000007629,2014-1-28 20:0,6.17000007629
2014-1-28 21:0,6.90999984741,2014-1-28 21:0,6.19000005722
2014-1-28 22:0,6.92000007629,2014-1-28 22:0,6.23000001907
2014-1-28 23:0,6.98000001907,2014-1-28 23:0,6.2999997139
2014-1-29 0:0,7.07999992371,2014-1-29 0:0,6.40999984741
2014-1-29 1:0,7.23000001907,2014-1-29 1:0,6.55999994278
2014-1-29 2:0,7.41999959946,2014-1-29 2:0,6.73000001907
2014-1-29 3:0,7.64999961853,2014-1-29 3:0,6.92999982834
2014-1-29 4:0,7.8799996376,2014-1-29 4:0,7.10999965668
2014-1-29 5:0,8.05000019073,2014-1-29 5:0,7.25
2014-1-29 6:0,8.13999938965,2014-1-29 6:0,7.31999969482
2014-1-29 7:0,8.17000007629,2014-1-29 7:0,7.33999967575
2014-1-29 8:0,8.15999984741,2014-1-29 8:0,7.31999969482
2014-1-29 9:0,8.13000011444,2014-1-29 9:0,7.27999973297
2014-1-29 10:0,8.09000015259,2014-1-29 10:0,7.21999979019
2014-1-29 11:0,8.05999946594,2014-1-29 11:0,7.17999982834
2014-1-29 12:0,8.03999996185,2014-1-29 12:0,7.13999986649
2014-1-29 13:0,8.01000022888,2014-1-29 13:0,7.11999988556
2014-1-29 14:0,7.98000001907,2014-1-29 14:0,7.08999967575
2014-1-29 15:0,7.91999959946,2014-1-29 15:0,7.05999994278
2014-1-29 16:0,7.82999992371,2014-1-29 16:0,7.00999975204
2014-1-29 17:0,7.71000003815,2014-1-29 17:0,6.92999982834
2014-1-29 18:0,7.56999969482,2014-1-29 18:0,6.81999969482
2014-1-29 19:0,7.40999984741,2014-1-29 19:0,6.67999982834
2014-1-29 20:0,7.23999977112,2014-1-29 20:0,6.53999996185
2014-1-29 21:0,7.05999994278,2014-1-29 21:0,6.3799996376
2014-1-29 22:0,6.88999986649,2014-1-29 22:0,6.23000001907
2014-1-29 23:0,6.73000001907,2014-1-29 23:0,6.07999992371
2014-1-30 0:0,6.57999992371,2014-1-30 0:0,5.94000005722
2014-1-30 1:0,6.42000007629,2014-1-30 1:0,5.7999997139
2014-1-30 2:0,6.26999998093,2014-1-30 2:0,5.67000007629
2014-1-30 3:0,6.1299996376,2014-1-30 3:0,5.53999996185
2014-1-30 4:0,5.98000001907,2014-1-30 4:0,5.42000007629
2014-1-30 5:0,5.83999967575,2014-1-30 5:0,5.2999997139
2014-1-30 6:0,5.71000003815,2014-1-30 6:0,5.17999982834
2014-1-30 7:0,5.57999992371,2014-1-30 7:0,5.06999969482
2014-1-30 8:0,5.46000003815,2014-1-30 8:0,4.96000003815
2014-1-30 9:0,5.34999990463,2014-1-30 9:0,4.86999988556
2014-1-30 10:0,5.25,2014-1-30 10:0,4.78999996185
2014-1-30 11:0,5.15000009537,2014-1-30 11:0,4.71000003815
2014-1-30 12:0,5.05999994278,2014-1-30 12:0,4.63000011444
2014-1-30 13:0,4.96000003815,2014-1-30 13:0,4.5499997139
2014-1-30 14:0,4.85999965668,2014-1-30 14:0,4.48000001907
2014-1-30 15:0,4.75999975204,2014-1-30 15:0,4.40999984741
2014-1-30 16:0,4.65999984741,2014-1-30 16:0,4.32999992371
2014-1-30 17:0,4.5499997139,2014-1-30 17:0,4.23999977112
2014-1-30 18:0,4.42999982834,2014-1-30 18:0,4.15000009537
2014-1-30 19:0,4.32999992371,2014-1-30 19:0,4.05999994278
2014-1-30 20:0,4.21999979019,2014-1-30 20:0,3.97000002861
2014-1-30 21:0,4.11000013351,2014-1-30 21:0,3.87999987602
2014-1-30 22:0,4.00999975204,2014-1-30 22:0,3.78999996185
2014-1-30 23:0,3.91999983788,2014-1-30 23:0,3.70999979973
2014-1-31 0:0,3.83999991417,2014-1-31 0:0,3.63999986649
2014-1-31 1:0,3.75999999046,2014-1-31 1:0,3.56999993324
2014-1-31 2:0,3.69999980927,2014-1-31 2:0,3.51999998093
2014-1-31 3:0,3.63999986649,2014-1-31 3:0,3.47000002861
2014-1-31 4:0,3.58999991417,2014-1-31 4:0,3.42999982834
2014-1-31 5:0,3.52999997139,2014-1-31 5:0,3.37999987602
2014-1-31 6:0,3.47000002861,2014-1-31 6:0,3.33999991417
2014-1-31 7:0,3.39999985695,2014-1-31 7:0,3.27999997139
2014-1-31 8:0,3.32999992371,2014-1-31 8:0,3.23000001907
2014-1-31 9:0,3.25999999046,2014-1-31 9:0,3.16999983788
2014-1-31 10:0,3.1899998188,2014-1-31 10:0,3.1099998951
2014-1-31 11:0,3.12999987602,2014-1-31 11:0,3.04999995232
2014-1-31 12:0,3.07999992371,2014-1-31 12:0,3
2014-1-31 13:0,3.02999997139,2014-1-31 13:0,2.9399998188
2014-1-31 14:0,2.98000001907,2014-1-31 14:0,2.88999986649
2014-1-31 15:0,2.9399998188,2014-1-31 15:0,2.84999990463
2014-1-31 16:0,2.88999986649,2014-1-31 16:0,2.79999995232
2014-1-31 17:0,2.84999990463,2014-1-31 17:0,2.75999999046
2014-1-31 18:0,2.81999993324,2014-1-31 18:0,2.72000002861
2014-1-31 19:0,2.78999996185,2014-1-31 19:0,2.69000005722
2014-1-31 20:0,2.75999999046,2014-1-31 20:0,2.65999984741
2014-1-31 21:0,2.74000000954,2014-1-31 21:0,2.62999987602
2014-1-31 22:0,2.73000001907,2014-1-31 22:0,2.6099998951
2014-1-31 23:0,2.72000002861,2014-1-31 23:0,2.59999990463
2014-2-1 0:0,2.71000003815,2014-2-1 0:0,2.58999991417
2014-2-1 1:0,2.72000002861,2014-2-1 1:0,2.59999990463
2014-2-1 2:0,2.75999999046,2014-2-1 2:0,2.62999987602
2014-2-1 3:0,2.84999990463,2014-2-1 3:0,2.69000005722
2014-2-1 4:0,2.95000004768,2014-2-1 4:0,2.80999994278
2014-2-1 5:0,3.07999992371,2014-2-1 5:0,2.95000004768
2014-2-1 6:0,3.19999980927,2014-2-1 6:0,3.05999994278
2014-2-1 7:0,3.31999993324,2014-2-1 7:0,3.16999983788
2014-2-1 8:0,3.44999980927,2014-2-1 8:0,3.27999997139
2014-2-1 9:0,3.6099998951,2014-2-1 9:0,3.4399998188
2014-2-1 10:0,3.80999994278,2014-2-1 10:0,3.62999987602
2014-2-1 11:0,4.05999994278,2014-2-1 11:0,3.87999987602
2014-2-1 12:0,4.38000011444,2014-2-1 12:0,4.19000005722
2014-2-1 13:0,4.83999967575,2014-2-1 13:0,4.59999990463
2014-2-1 14:0,5.48999977112,2014-2-1 14:0,5.15000009537
2014-2-1 15:0,6.27999973297,2014-2-1 15:0,5.78999996185
2014-2-1 16:0,7.06999969482,2014-2-1 16:0,6.44000005722
2014-2-1 17:0,7.71000003815,2014-2-1 17:0,6.96999979019
2014-2-1 18:0,8.13999938965,2014-2-1 18:0,7.33999967575
2014-2-1 19:0,8.38999938965,2014-2-1 19:0,7.55999994278
2014-2-1 20:0,8.48999977112,2014-2-1 20:0,7.66999959946
2014-2-1 21:0,8.5,2014-2-1 21:0,7.71000003815
2014-2-1 22:0,8.46000003815,2014-2-1 22:0,7.69000005722
2014-2-1 23:0,8.38999938965,2014-2-1 23:0,7.63999986649
2014-2-2 0:0,8.31999969482,2014-2-2 0:0,7.58999967575
2014-2-2 1:0,8.28999996185,2014-2-2 1:0,7.55999994278
2014-2-2 2:0,8.30000019073,2014-2-2 2:0,7.56999969482
2014-2-2 3:0,8.35999965668,2014-2-2 3:0,7.58999967575
2014-2-2 4:0,8.4299993515,2014-2-2 4:0,7.6299996376
2014-2-2 5:0,8.48999977112,2014-2-2 5:0,7.64999961853
2014-2-2 6:0,8.52999973297,2014-2-2 6:0,7.64999961853
2014-2-2 7:0,8.53999996185,2014-2-2 7:0,7.63999986649
2014-2-2 8:0,8.51999950409,2014-2-2 8:0,7.59999990463
2014-2-2 9:0,8.47000026703,2014-2-2 9:0,7.53999996185
2014-2-2 10:0,8.39999961853,2014-2-2 10:0,7.46999979019
2014-2-2 11:0,8.31999969482,2014-2-2 11:0,7.3799996376
2014-2-2 12:0,8.21000003815,2014-2-2 12:0,7.28999996185
2014-2-2 13:0,8.09000015259,2014-2-2 13:0,7.17999982834
2014-2-2 14:0,7.94999980927,2014-2-2 14:0,7.05999994278
2014-2-2 15:0,7.78999996185,2014-2-2 15:0,6.92000007629
2014-2-2 16:0,7.60999965668,2014-2-2 16:0,6.76999998093
2014-2-2 17:0,7.40999984741,2014-2-2 17:0,6.60999965668
2014-2-2 18:0,7.19999980927,2014-2-2 18:0,6.42999982834
2014-2-2 19:0,6.98000001907,2014-2-2 19:0,6.23000001907
2014-2-2 20:0,6.75,2014-2-2 20:0,6.01999998093
2014-2-2 21:0,6.5,2014-2-2 21:0,5.7999997139
2014-2-2 22:0,6.25999975204,2014-2-2 22:0,5.55999994278
2014-2-2 23:0,6.00999975204,2014-2-2 23:0,5.30999994278
2014-2-3 0:0,5.76999998093,2014-2-3 0:0,5.0499997139
2014-2-3 1:0,5.53999996185,2014-2-3 1:0,4.7999997139
2014-2-3 2:0,5.42000007629,2014-2-3 2:0,4.61000013351
2014-2-3 3:0,5.38000011444,2014-2-3 3:0,4.5
2014-2-3 4:0,5.44000005722,2014-2-3 4:0,4.56999969482
2014-2-3 5:0,5.56999969482,2014-2-3 5:0,4.80999994278
2014-2-3 6:0,5.73000001907,2014-2-3 6:0,5.08999967575
2014-2-3 7:0,5.90999984741,2014-2-3 7:0,5.31999969482
2014-2-3 8:0,6.05999994278,2014-2-3 8:0,5.51999998093
2014-2-3 9:0,6.15999984741,2014-2-3 9:0,5.67000007629
2014-2-3 10:0,6.21999979019,2014-2-3 10:0,5.75999975204
2014-2-3 11:0,6.21000003815,2014-2-3 11:0,5.7999997139
2014-2-3 12:0,6.15999984741,2014-2-3 12:0,5.76999998093
2014-2-3 13:0,6.06999969482,2014-2-3 13:0,5.71999979019
2014-2-3 14:0,5.96999979019,2014-2-3 14:0,5.63999986649
2014-2-3 15:0,5.86999988556,2014-2-3 15:0,5.55999994278
2014-2-3 16:0,5.77999973297,2014-2-3 16:0,5.48000001907
2014-2-3 17:0,5.69999980927,2014-2-3 17:0,5.40999984741
2014-2-3 18:0,5.65000009537,2014-2-3 18:0,5.34999990463
2014-2-3 19:0,5.60999965668,2014-2-3 19:0,5.30999994278
2014-2-3 20:0,5.56999969482,2014-2-3 20:0,5.26999998093
2014-2-3 21:0,5.53999996185,2014-2-3 21:0,5.23999977112
2014-2-3 22:0,5.50999975204,2014-2-3 22:0,5.19999980927
2014-2-3 23:0,5.46999979019,2014-2-3 23:0,5.17000007629
2014-2-4 0:0,5.44000005722,2014-2-4 0:0,5.13000011444
2014-2-4 1:0,5.40000009537,2014-2-4 1:0,5.08999967575
2014-2-4 2:0,5.38000011444,2014-2-4 2:0,5.06999969482
2014-2-4 3:0,5.36999988556,2014-2-4 3:0,5.0499997139
2014-2-4 4:0,5.35999965668,2014-2-4 4:0,5.03999996185
2014-2-4 5:0,5.36999988556,2014-2-4 5:0,5.03999996185
2014-2-4 6:0,5.38999986649,2014-2-4 6:0,5.0499997139
2014-2-4 7:0,5.42999982834,2014-2-4 7:0,5.07999992371
2014-2-4 8:0,5.48999977112,2014-2-4 8:0,5.11999988556
2014-2-4 9:0,5.56999969482,2014-2-4 9:0,5.17000007629
2014-2-4 10:0,5.63999986649,2014-2-4 10:0,5.19999980927
2014-2-4 11:0,5.67999982834,2014-2-4 11:0,5.21000003815
2014-2-4 12:0,5.69999980927,2014-2-4 12:0,5.19000005722
2014-2-4 13:0,5.69000005722,2014-2-4 13:0,5.15000009537
2014-2-4 14:0,5.67000007629,2014-2-4 14:0,5.10999965668
2014-2-4 15:0,5.65999984741,2014-2-4 15:0,5.06999969482
2014-2-4 16:0,5.63999986649,2014-2-4 16:0,5.0499997139
2014-2-4 17:0,5.63999986649,2014-2-4 17:0,5.05999994278
2014-2-4 18:0,5.63999986649,2014-2-4 18:0,5.07999992371
2014-2-4 19:0,5.67000007629,2014-2-4 19:0,5.11999988556
2014-2-4 20:0,5.71999979019,2014-2-4 20:0,5.17000007629
2014-2-4 21:0,5.78999996185,2014-2-4 21:0,5.23999977112
2014-2-4 22:0,5.85999965668,2014-2-4 22:0,5.32999992371
2014-2-4 23:0,5.90999984741,2014-2-4 23:0,5.40999984741
2014-2-5 0:0,5.94000005722,2014-2-5 0:0,5.46999979019
2014-2-5 1:0,5.96999979019,2014-2-5 1:0,5.51999998093
2014-2-5 2:0,6.0499997139,2014-2-5 2:0,5.59999990463
2014-2-5 3:0,6.19999980927,2014-2-5 3:0,5.75
2014-2-5 4:0,6.44999980927,2014-2-5 4:0,5.96000003815
2014-2-5 5:0,6.75999975204,2014-2-5 5:0,6.23000001907
2014-2-5 6:0,7.10999965668,2014-2-5 6:0,6.52999973297
2014-2-5 7:0,7.46999979019,2014-2-5 7:0,6.83999967575
2014-2-5 8:0,7.81999969482,2014-2-5 8:0,7.14999961853
2014-2-5 9:0,8.10999965668,2014-2-5 9:0,7.41999959946
2014-2-5 10:0,8.30999946594,2014-2-5 10:0,7.60999965668
2014-2-5 11:0,8.39999961853,2014-2-5 11:0,7.71999979019
2014-2-5 12:0,8.42000007629,2014-2-5 12:0,7.75
2014-2-5 13:0,8.36999988556,2014-2-5 13:0,7.73000001907
2014-2-5 14:0,8.27999973297,2014-2-5 14:0,7.66999959946
2014-2-5 15:0,8.17000007629,2014-2-5 15:0,7.57999992371
2014-2-5 16:0,8.03999996185,2014-2-5 16:0,7.46999979019
2014-2-5 17:0,7.88999986649,2014-2-5 17:0,7.33999967575
2014-2-5 18:0,7.69999980927,2014-2-5 18:0,7.17999982834
2014-2-5 19:0,7.48999977112,2014-2-5 19:0,7
2014-2-5 20:0,7.25999975204,2014-2-5 20:0,6.78999996185
2014-2-5 21:0,7.00999975204,2014-2-5 21:0,6.5499997139
2014-2-5 22:0,6.75,2014-2-5 22:0,6.2999997139
2014-2-5 23:0,6.51999998093,2014-2-5 23:0,6.0499997139
2014-2-6 0:0,6.2999997139,2014-2-6 0:0,5.80999994278
2014-2-6 1:0,6.11999988556,2014-2-6 1:0,5.58999967575
2014-2-6 2:0,5.98000001907,2014-2-6 2:0,5.40000009537
2014-2-6 3:0,5.84999990463,2014-2-6 3:0,5.25
2014-2-6 4:0,5.73999977112,2014-2-6 4:0,5.13000011444
2014-2-6 5:0,5.60999965668,2014-2-6 5:0,5.00999975204
2014-2-6 6:0,5.46999979019,2014-2-6 6:0,4.88999986649
2014-2-6 7:0,5.33999967575,2014-2-6 7:0,4.75999975204
2014-2-6 8:0,5.23000001907,2014-2-6 8:0,4.61999988556
2014-2-6 9:0,5.15000009537,2014-2-6 9:0,4.48999977112
2014-2-6 10:0,5.15000009537,2014-2-6 10:0,4.40999984741
2014-2-6 11:0,5.23000001907,2014-2-6 11:0,4.46000003815
2014-2-6 12:0,5.33999967575,2014-2-6 12:0,4.61000013351
2014-2-6 13:0,5.42000007629,2014-2-6 13:0,4.76999998093
2014-2-6 14:0,5.48999977112,2014-2-6 14:0,4.90999984741
2014-2-6 15:0,5.5499997139,2014-2-6 15:0,5.00999975204
2014-2-6 16:0,5.67999982834,2014-2-6 16:0,5.11999988556
2014-2-6 17:0,5.90999984741,2014-2-6 17:0,5.30999994278
2014-2-6 18:0,6.25,2014-2-6 18:0,5.60999965668
2014-2-6 19:0,6.67000007629,2014-2-6 19:0,6.00999975204
2014-2-6 20:0,7.09999990463,2014-2-6 20:0,6.44000005722
2014-2-6 21:0,7.46000003815,2014-2-6 21:0,6.84999990463
2014-2-6 22:0,7.66999959946,2014-2-6 22:0,7.13999986649
2014-2-6 23:0,7.71999979019,2014-2-6 23:0,7.26999998093
2014-2-7 0:0,7.64999961853,2014-2-7 0:0,7.27999973297
2014-2-7 1:0,7.51999998093,2014-2-7 1:0,7.19999980927
2014-2-7 2:0,7.33999967575,2014-2-7 2:0,7.05999994278
2014-2-7 3:0,7.1299996376,2014-2-7 3:0,6.8799996376
2014-2-7 4:0,6.92000007629,2014-2-7 4:0,6.67999982834
2014-2-7 5:0,6.73000001907,2014-2-7 5:0,6.48000001907
2014-2-7 6:0,6.5499997139,2014-2-7 6:0,6.2999997139
2014-2-7 7:0,6.3799996376,2014-2-7 7:0,6.11999988556
2014-2-7 8:0,6.19000005722,2014-2-7 8:0,5.94000005722
2014-2-7 9:0,6.00999975204,2014-2-7 9:0,5.75999975204
2014-2-7 10:0,5.80999994278,2014-2-7 10:0,5.57999992371
2014-2-7 11:0,5.61999988556,2014-2-7 11:0,5.38999986649
2014-2-7 12:0,5.44999980927,2014-2-7 12:0,5.21999979019
2014-2-7 13:0,5.27999973297,2014-2-7 13:0,5.0499997139
2014-2-7 14:0,5.10999965668,2014-2-7 14:0,4.90000009537
2014-2-7 15:0,4.94999980927,2014-2-7 15:0,4.73999977112
2014-2-7 16:0,4.80999994278,2014-2-7 16:0,4.58999967575
2014-2-7 17:0,4.67000007629,2014-2-7 17:0,4.44999980927
2014-2-7 18:0,4.5499997139,2014-2-7 18:0,4.30999994278
2014-2-7 19:0,4.44999980927,2014-2-7 19:0,4.17000007629
2014-2-7 20:0,4.36000013351,2014-2-7 20:0,4.0499997139
2014-2-7 21:0,4.28999996185,2014-2-7 21:0,3.94999980927
2014-2-7 22:0,4.23999977112,2014-2-7 22:0,3.87999987602
2014-2-7 23:0,4.19999980927,2014-2-7 23:0,3.81999993324
2014-2-8 0:0,4.17999982834,2014-2-8 0:0,3.77999997139
2014-2-8 1:0,4.17999982834,2014-2-8 1:0,3.75
2014-2-8 2:0,4.21999979019,2014-2-8 2:0,3.75999999046
2014-2-8 3:0,4.2999997139,2014-2-8 3:0,3.81999993324
2014-2-8 4:0,4.40999984741,2014-2-8 4:0,3.9399998188
2014-2-8 5:0,4.52999973297,2014-2-8 5:0,4.09999990463
2014-2-8 6:0,4.61999988556,2014-2-8 6:0,4.26999998093
2014-2-8 7:0,4.71000003815,2014-2-8 7:0,4.42000007629
2014-2-8 8:0,4.81999969482,2014-2-8 8:0,4.5499997139
2014-2-8 9:0,4.92999982834,2014-2-8 9:0,4.65999984741
2014-2-8 10:0,5.05999994278,2014-2-8 10:0,4.77999973297
2014-2-8 11:0,5.23999977112,2014-2-8 11:0,4.94000005722
2014-2-8 12:0,5.46999979019,2014-2-8 12:0,5.15999984741
2014-2-8 13:0,5.78999996185,2014-2-8 13:0,5.44999980927
2014-2-8 14:0,6.21000003815,2014-2-8 14:0,5.80999994278
2014-2-8 15:0,6.71999979019,2014-2-8 15:0,6.23000001907
2014-2-8 16:0,7.27999973297,2014-2-8 16:0,6.71000003815
2014-2-8 17:0,7.85999965668,2014-2-8 17:0,7.19999980927
2014-2-8 18:0,8.36999988556,2014-2-8 18:0,7.61999988556
2014-2-8 19:0,8.72999954224,2014-2-8 19:0,7.94000005722
2014-2-8 20:0,8.9299993515,2014-2-8 20:0,8.11999988556
2014-2-8 21:0,8.98999977112,2014-2-8 21:0,8.19999980927
2014-2-8 22:0,8.94999980927,2014-2-8 22:0,8.19999980927
2014-2-8 23:0,8.85999965668,2014-2-8 23:0,8.13999938965
2014-2-9 0:0,8.72000026703,2014-2-9 0:0,8.03999996185
2014-2-9 1:0,8.55000019073,2014-2-9 1:0,7.91999959946
2014-2-9 2:0,8.36999988556,2014-2-9 2:0,7.76999998093
2014-2-9 3:0,8.1799993515,2014-2-9 3:0,7.61999988556
2014-2-9 4:0,7.98000001907,2014-2-9 4:0,7.44999980927
2014-2-9 5:0,7.76999998093,2014-2-9 5:0,7.26999998093
2014-2-9 6:0,7.56999969482,2014-2-9 6:0,7.08999967575
2014-2-9 7:0,7.35999965668,2014-2-9 7:0,6.90999984741
2014-2-9 8:0,7.14999961853,2014-2-9 8:0,6.71000003815
2014-2-9 9:0,6.94000005722,2014-2-9 9:0,6.5
2014-2-9 10:0,6.73999977112,2014-2-9 10:0,6.2999997139
2014-2-9 11:0,6.55999994278,2014-2-9 11:0,6.09999990463
2014-2-9 12:0,6.46000003815,2014-2-9 12:0,5.90999984741
2014-2-9 13:0,6.42000007629,2014-2-9 13:0,5.76999998093
2014-2-9 14:0,6.44000005722,2014-2-9 14:0,5.73999977112
2014-2-9 15:0,6.48999977112,2014-2-9 15:0,5.82999992371
2014-2-9 16:0,6.59999990463,2014-2-9 16:0,5.96000003815
2014-2-9 17:0,6.82999992371,2014-2-9 17:0,6.1299996376
2014-2-9 18:0,7.15999984741,2014-2-9 18:0,6.36999988556
2014-2-9 19:0,7.56999969482,2014-2-9 19:0,6.73000001907
2014-2-9 20:0,8.01999950409,2014-2-9 20:0,7.17999982834
2014-2-9 21:0,8.44999980927,2014-2-9 21:0,7.59999990463
2014-2-9 22:0,8.88000011444,2014-2-9 22:0,7.96000003815
2014-2-9 23:0,9.26999950409,2014-2-9 23:0,8.28999996185
2014-2-10 0:0,9.55000019073,2014-2-10 0:0,8.57999992371
2014-2-10 1:0,9.75,2014-2-10 1:0,8.80999946594
2014-2-10 2:0,9.85999965668,2014-2-10 2:0,8.96000003815
2014-2-10 3:0,9.82999992371,2014-2-10 3:0,9.03999996185
2014-2-10 4:0,9.68999958038,2014-2-10 4:0,9
2014-2-10 5:0,9.47999954224,2014-2-10 5:0,8.88000011444
2014-2-10 6:0,9.25,2014-2-10 6:0,8.69999980927
2014-2-10 7:0,9,2014-2-10 7:0,8.48999977112
2014-2-10 8:0,8.72000026703,2014-2-10 8:0,8.23999977112
2014-2-10 9:0,8.43999958038,2014-2-10 9:0,7.98000001907
2014-2-10 10:0,8.15999984741,2014-2-10 10:0,7.71000003815
2014-2-10 11:0,7.88999986649,2014-2-10 11:0,7.46000003815
2014-2-10 12:0,7.63999986649,2014-2-10 12:0,7.21999979019
2014-2-10 13:0,7.41999959946,2014-2-10 13:0,7
2014-2-10 14:0,7.21000003815,2014-2-10 14:0,6.80999994278
2014-2-10 15:0,7.03999996185,2014-2-10 15:0,6.61999988556
2014-2-10 16:0,6.8799996376,2014-2-10 16:0,6.46000003815
2014-2-10 17:0,6.75,2014-2-10 17:0,6.31999969482
2014-2-10 18:0,6.6299996376,2014-2-10 18:0,6.19999980927
2014-2-10 19:0,6.53999996185,2014-2-10 19:0,6.09999990463
2014-2-10 20:0,6.46000003815,2014-2-10 20:0,6.00999975204
2014-2-10 21:0,6.35999965668,2014-2-10 21:0,5.90999984741
2014-2-10 22:0,6.25,2014-2-10 22:0,5.7999997139
2014-2-10 23:0,6.11999988556,2014-2-10 23:0,5.67000007629
2014-2-11 0:0,5.96000003815,2014-2-11 0:0,5.51999998093
2014-2-11 1:0,5.76999998093,2014-2-11 1:0,5.34999990463
2014-2-11 2:0,5.57999992371,2014-2-11 2:0,5.15999984741
2014-2-11 3:0,5.38000011444,2014-2-11 3:0,4.94999980927
2014-2-11 4:0,5.17999982834,2014-2-11 4:0,4.73999977112
